long,float,float,float,float,float,float,long,long,str,
2007,290.842010498,813.717041016,-25.6673851013,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2008,296.173614502,813.390625,-24.4274463654,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2009,303.545135498,813.090270996,-21.4002933502,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2010,311.692718506,813.003479004,-18.0557727814,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2011,325.421875,813.48614502,-12.4239091873,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2012,339.520843506,812.946166992,-6.84503078461,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2013,356.515625,813.427062988,-0.404547989368,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2014,374.529510498,813.414916992,6.34205389023,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2015,388.732635498,812.982666016,11.6817340851,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2016,332.885406494,812.911437988,-9.44182682037,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2017,348.619781494,812.57989502,-3.38272309303,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2018,365.090270996,813.034729004,2.80984210968,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2019,381.949645996,813.125,9.12351226807,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2020,254.555557251,754.342041016,-27.4264602661,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2021,249.625,753.869812012,-27.4264564514,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2022,250.920135498,741.630187988,-25.9495773315,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2023,251.407989502,731.789916992,-20.4914932251,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2024,251.352432251,723.753479004,-16.0327758789,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2025,250.895828247,713.748291016,-10.4797439575,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2026,250.098953247,699.65802002,-1.97106003761,0.0,0.0,0.0,15377,564,"BlacktempleSewerStream",
2028,459.261993408,812.507019043,12.2861995697,0.0,0.0,0.0,15376,564,"BlackTempleSlime",
2029,6835.14013672,-7612.24023438,88.6616973877,0.0,0.0,0.0,14899,530,"AmaniPass_Waterfall",
2030,6834.93603516,-7636.48632813,93.1969299316,0.0,0.0,0.0,14899,530,"AmaniPass_Waterfall",
2031,6833.93017578,-7660.37988281,99.8984985352,0.0,0.0,0.0,14899,530,"AmaniPass_Waterfall",
2032,6886.50976563,-7684.41992187,103.111999512,0.0,0.0,0.0,14899,530,"AmaniPass_Waterfall",
2033,6885.04003906,-7644.02001953,96.1277999878,0.0,0.0,0.0,14899,530,"AmaniPass_Waterfall",
2034,6885.47021484,-7625.45019531,93.6054000854,0.0,0.0,0.0,14899,530,"AmaniPass_Waterfall",
2035,6831.75,-7674.70019531,103.130996704,0.0,0.0,0.0,14899,530,"AmaniPass_Waterfall",
2036,6886.30664063,-7665.14746094,98.7537612915,0.0,0.0,0.0,14899,530,"AmaniPass_Waterfall",
2073,766.439025879,75.049697876,-88.1491012573,0.0,0.0,0.0,14900,349,"Waterfall_RegularSmall (copy)",
2076,658.648010254,119.415000916,141.986999512,0.0,0.0,0.0,15696,649,"Ice_Cracking_General (copy)",
2077,658.90802002,158.696182251,141.879989624,0.0,0.0,0.0,15696,649,"Ice_Cracking_General (copy)",
2078,695.0625,198.217010498,142.286590576,0.0,0.0,0.0,15696,649,"Ice_Cracking_General (copy)",
2079,801.518981934,169.688995361,142.481994629,0.0,0.0,0.0,15696,649,"Ice_Cracking_General (copy)",
2080,775.42364502,92.006942749,142.724411011,0.0,0.0,0.0,15696,649,"Ice_Cracking_General (copy)",
2081,769.484375,68.602432251,146.785720825,0.0,0.0,0.0,15696,649,"Ice_Cracking_General (copy)",
2082,719.237854004,68.741317749,146.950012207,0.0,0.0,0.0,15696,649,"Ice_Cracking_General (copy)",
2093,551.07800293,-560.237976074,1.97295999527,0.0,0.0,0.0,16330,628,"IsleOfConquest_Pipeline",
2094,596.713562012,-573.503479004,4.25907087326,0.0,0.0,0.0,16330,628,"IsleOfConquest_Pipeline",
2095,597.75,-558.663208008,4.72465419769,0.0,0.0,0.0,16330,628,"IsleOfConquest_Pipeline",
2096,596.144104004,-548.239562988,6.55101680756,0.0,0.0,0.0,16330,628,"IsleOfConquest_Pipeline",
2097,724.368041992,-550.87677002,0.109300002456,0.0,0.0,0.0,16330,628,"IsleOfConquest_Pipeline",
2098,790.82989502,-622.418395996,13.4183416367,0.0,0.0,0.0,16330,628,"IsleOfConquest_Pipeline",
2099,1296.33996582,-472.964996338,0.995158016682,0.0,0.0,0.0,16330,628,"IsleOfConquest_Pipeline",
2101,1299.51037598,-436.760406494,0.893324017525,0.0,0.0,0.0,16330,628,"IsleOfConquest_Pipeline",
2102,1323.70141602,-398.713531494,0.592027008533,0.0,0.0,0.0,16330,628,"IsleOfConquest_Pipeline",
2103,1225.03479004,-462.887145996,0.924126982689,0.0,0.0,0.0,16330,628,"IsleOfConquest_Pipeline",
2104,1217.92883301,-466.128479004,1.73657500744,0.0,0.0,0.0,16330,628,"IsleOfConquest_Pipeline",
2106,732.916687012,-491.605895996,23.6062469482,0.0,0.0,0.0,16330,628,"IsleOfConquest_Pipeline",
2107,831.244812012,-349.935760498,21.913476944,0.0,0.0,0.0,16330,628,"IsleOfConquest_Pipeline",
2108,938.872009277,-218.089996338,12.7847995758,0.0,0.0,0.0,16330,628,"IsleOfConquest_Pipeline",
2109,856.78125,-337.451385498,13.7459039688,0.0,0.0,0.0,16330,628,"IsleOfConquest_Pipeline",
2110,1366.83337402,-391.197906494,0.859829008579,0.0,0.0,0.0,16330,628,"IsleOfConquest_Pipeline",
2111,808.392028809,-365.459991455,11.4821996689,0.0,0.0,0.0,16331,628,"Water_Drips",
2112,1108.43994141,-454.057006836,23.0398006439,0.0,0.0,0.0,16331,628,"Water_Drips",
2134,1028.27001953,-241.973999023,35.1370010376,0.0,0.0,0.0,15789,628,"Fog Horn - Isle of Conquest",
2135,1016.78302002,-436.286468506,16.5674571991,0.0,0.0,0.0,16331,628,"Water_Drips",
2136,1319.06005859,-447.567993164,0.0996429994702,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2137,1366.77600098,-451.159729004,0.236325994134,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2138,1367.84033203,-461.340270996,0.477533996105,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2139,1365.79516602,-413.40625,-0.729999005795,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2140,1344.93054199,-472.421875,-0.543070018291,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2141,1284.95666504,-496.057281494,1.01664197445,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2142,1272.36108398,-489.171875,0.654060006142,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2143,1244.30725098,-524.510437012,0.192267999053,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2144,855.560791016,-560.456604004,1.20126700401,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2146,848.581604004,-499.010406494,-0.631551027298,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2147,769.230895996,-531.588562012,-0.631551027298,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2148,657.64239502,-503.199645996,-0.631659984589,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2149,658.496520996,-535.989562988,0.635999977589,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2150,552.491333008,-580.793395996,2.02289509773,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2151,599.0625,-635.138916016,2.01227498055,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2152,605.612976074,-653.445983887,-0.631558001041,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2153,924.274291992,-624.833312988,0.221340999007,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2154,948.461791992,-568.034729004,0.509222984314,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2155,542.538208008,-447.647583008,-0.631537973881,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2156,529.484375,-458.628479004,0.586256027222,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2157,945.510437012,-534.229187012,1.90715897083,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2158,931.550354004,-505.286468506,1.37408399582,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2159,939.489562988,-485.315979004,-0.631531000137,0.0,0.0,0.0,16332,628,"Large_Bubbles",
2375,821.393981934,-168.908004761,-88.1801986694,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2376,800.731567383,-222.195587158,-77.1489486694,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2377,796.607727051,-211.035263062,-77.1489486694,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2378,796.316894531,-74.7225112915,-88.3118133545,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2379,821.845092773,-103.762733459,-88.4969558716,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2380,797.045654297,-35.664150238,-88.2726135254,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2381,796.369445801,-45.2096977234,-88.2034683228,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2382,799.555114746,7.04071712494,-70.7941665649,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2383,765.653320313,77.1152801514,-88.1491317749,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2384,477.29095459,-10.2335500717,-96.3128433228,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2385,477.21572876,17.7653026581,-96.286239624,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2386,476.014587402,46.8043518066,-96.1821136475,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2387,459.367523193,69.4622802734,-96.1706161499,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2388,439.034179688,-31.6886768341,-96.3128585815,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2389,375.125305176,-31.1607151031,-130.945556641,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2390,370.420806885,19.7968044281,-130.960525513,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2391,372.301055908,50.6128616333,-130.968093872,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2392,363.818145752,83.5683822632,-130.968093872,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2393,440.007385254,-25.7661705017,-130.273101807,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2394,418.699676514,-46.2751426697,-138.971099854,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2395,468.705413818,-2.84531497955,-130.305618286,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2396,469.768341064,19.8945465088,-131.844009399,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2397,467.101013184,42.7427368164,-134.851577759,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2398,461.877929688,54.5572395325,-133.959014893,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2399,436.949127197,77.0404510498,-132.031524658,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2433,4357.60009766,2769.36010742,356.072998047,0.0,0.0,0.0,16530,631,"IceCrownTowers",
2434,-427.587005615,2208.36010742,44.3121986389,0.0,0.0,0.0,16548,631,"IceCrwontowerLargeRaidus",
2453,5296.68017578,2506.47998047,686.067016602,0.0,0.0,0.0,16544,632,"The Forge of Souls",
2454,5174.12011719,2348.73999023,668.161010742,0.0,0.0,0.0,16544,632,"The Forge of Souls (copy)",
2473,5308.99023438,2005.9699707,709.341003418,0.0,0.0,0.0,16531,668,"Ghost winds (periodic)",
2493,821.703552246,-167.683013916,-88.3304672241,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
2494,821.261413574,-177.866531372,-88.0354537964,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
2495,826.854797363,-107.979682922,-88.5226287842,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
2496,817.43548584,-98.8522567749,-88.6446228027,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
2497,796.70513916,-82.7437591553,-88.4168548584,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
2498,794.596496582,-67.8937911987,-88.1996002197,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
2499,793.826171875,-45.3851852417,-88.1802062988,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
2500,794.72668457,-29.9628200531,-88.3194961548,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall",
2501,800.828979492,-222.619003296,-77.1489028931,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy) (copy)",
2502,779.46496582,-237.845321655,-66.2733535767,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy)",
2503,786.739990234,-228.852996826,-66.6343002319,0.0,0.0,0.0,15993,349,"MD_SmallWaterfall (copy) (copy)",
2504,5250.58007813,1924.94995117,707.695007324,0.0,0.0,0.0,17190,668,"FrostMourneSouls_01",
2505,5231.85009766,1944.58996582,707.695007324,0.0,0.0,0.0,17191,668,"ForstmourneSouls_02",
2506,5251.97021484,1957.77001953,707.695007324,0.0,0.0,0.0,17192,668,"ForstmourneSouls_03",
2507,5264.97021484,1947.97998047,707.695007324,0.0,0.0,0.0,17193,668,"ForstmourneSouls_04",
2508,5300.44970703,2000.07983398,708.949401855,0.0,0.0,0.0,17190,668,"FrostMourneSouls_01",
2509,5315.69970703,1998.05383301,709.180786133,0.0,0.0,0.0,17191,668,"ForstmourneSouls_02",
2510,5300.64746094,2014.69445801,708.571472168,0.0,0.0,0.0,17192,668,"ForstmourneSouls_03",
2511,5320.04882813,2017.96533203,707.694763184,0.0,0.0,0.0,17193,668,"ForstmourneSouls_04",
2512,5312.59570313,2032.62158203,707.694763184,0.0,0.0,0.0,17190,668,"FrostMourneSouls_01",
2513,5335.296875,2008.45483398,707.694763184,0.0,0.0,0.0,17191,668,"ForstmourneSouls_02",
2514,5314.0703125,1985.17712402,707.694763184,0.0,0.0,0.0,17192,668,"ForstmourneSouls_03",
2515,5285.44726563,2002.29516602,707.694763184,0.0,0.0,0.0,17193,668,"ForstmourneSouls_04",
2516,5368.54003906,2086.30029297,707.694763184,0.0,0.0,0.0,17190,668,"FrostMourneSouls_01",
2517,5388.99902344,2068.79858398,707.694824219,0.0,0.0,0.0,17191,668,"ForstmourneSouls_02",
2518,5390.23193359,2090.79858398,707.694824219,0.0,0.0,0.0,17192,668,"ForstmourneSouls_03",
2519,5413.6875,2116.21191406,707.694763184,0.0,0.0,0.0,17193,668,"ForstmourneSouls_04",
2523,5441.64257812,2164.64770508,707.694824219,0.0,0.0,0.0,17190,668,"FrostMourneSouls_01",
2524,5461.14746094,2146.05908203,707.694824219,0.0,0.0,0.0,17191,668,"ForstmourneSouls_02",
2525,5475.75,2161.94970703,707.694824219,0.0,0.0,0.0,17192,668,"ForstmourneSouls_03",
2526,5455.46972656,2181.12841797,707.694824219,0.0,0.0,0.0,17193,668,"ForstmourneSouls_04",
2527,5481.35595703,2187.92358398,712.873413086,0.0,0.0,0.0,17190,668,"FrostMourneSouls_01",
2528,5509.59277344,2201.328125,725.203918457,0.0,0.0,0.0,17191,668,"ForstmourneSouls_02",
2529,5509.08496094,2231.90795898,733.805786133,0.0,0.0,0.0,17192,668,"ForstmourneSouls_03",
2530,5550.7109375,2294.49316406,733.018432617,0.0,0.0,0.0,17190,668,"FrostMourneSouls_01",
2531,5584.24560547,2261.90966797,733.010986328,0.0,0.0,0.0,17191,668,"ForstmourneSouls_02",
2532,5533.97216797,2231.609375,733.010986328,0.0,0.0,0.0,17192,668,"ForstmourneSouls_03",
2533,5521.02197266,2239.50512695,733.011047363,0.0,0.0,0.0,17193,668,"ForstmourneSouls_04",
2534,5501.90625,2260.20141602,733.011047363,0.0,0.0,0.0,17190,668,"FrostMourneSouls_01",
2535,5553.51318359,2218.86450195,735.172607422,0.0,0.0,0.0,17191,668,"ForstmourneSouls_02",
2536,5581.70507813,2231.08862305,733.011047363,0.0,0.0,0.0,17193,668,"ForstmourneSouls_04",
2537,5551.31494141,2261.38012695,733.010986328,0.0,0.0,0.0,16531,668,"Ghost winds (periodic)",
2538,424.450012207,-2123.43994141,867.956970215,0.0,0.0,0.0,17432,631,"Frozen Throne Loop",
2540,495.458007813,-2547.56005859,1049.98999023,0.0,0.0,0.0,17435,631,"ForstMourneSouls_01",
2541,510.718994141,-2541.72998047,1050.29003906,0.0,0.0,0.0,17436,631,"ForstMourneSouls_02",
2542,523.00201416,-2528.91992188,1050.31005859,0.0,0.0,0.0,17437,631,"ForstMourneSouls_03",
2543,508.781005859,-2503.11010742,1050.35998535,0.0,0.0,0.0,17438,631,"ForstMourneSouls_04",
2544,494.983001709,-2495.34008789,1050.39001465,0.0,0.0,0.0,17435,631,"ForstMourneSouls_01",
2545,476.993011475,-2505.84008789,1050.30004883,0.0,0.0,0.0,17436,631,"ForstMourneSouls_02",
2546,469.313995361,-2522.7800293,1050.75,0.0,0.0,0.0,17437,631,"ForstMourneSouls_03",
2547,478.444000244,-2542.31005859,1050.40002441,0.0,0.0,0.0,17438,631,"ForstMourneSouls_04",
2548,518.00177002,-2510.88891602,1050.05578613,0.0,0.0,0.0,17437,631,"ForstMourneSouls_03",
2549,500.848999023,-2124.59008789,840.856994629,0.0,0.0,0.0,17433,631,"FrozenThorneWind",
