long,flags,long,float,float,float,float,float,float,float,float,float,float,long,long,long,long,long,long,float,float,float,float,float,float,float,long,long,long,float,float,float,long,long,long,long,long,long,long,float,float,flags,long,long,long,flags,float,float,None,float,float,float,float,float,float,float,float,float,
1621,0x200800F,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,91,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1622,0x808D,21,0.0,0.0,-0.5,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,131,132,131,132,131,132,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,40,40,1,0.0,0.0,0.0,34,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1623,0x4200880B,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1641,0x4210080F,10,0.0,0.0,-0.25,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,120,128,120,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x0,0,0,0,0x1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1642,0x200000F,10,0.25,0.0,-0.10000000149,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,97,-1,97,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1643,0x67100A0F,-1,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,13836,13834,1,0x80011,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1648,0x67108A0B,13,0.20000000298,0.0,0.0,0.0,7.0,19.2900009155,0.5,1.5,1.0,4.0,37,38,-1,91,128,123,0.0,7.0,19.2900009155,0.0,1.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,13836,13834,1,0x10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1649,0x4710820B,14,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.5,1.5,1.0,4.0,37,38,-1,91,128,123,0.0,7.0,19.2900009155,0.0,1.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1650,0x4710820B,15,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.5,1.5,1.0,4.0,37,38,-1,91,128,123,0.0,7.0,19.2900009155,0.0,1.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1652,0x3006408,20,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x280014,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1662,0x7004409,20,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1682,0x200800B,21,-0.20000000298,0.0,-0.600000023842,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,91,115,91,91,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1701,0x4200080F,10,0.800000011921,0.0,-0.20000000298,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,91,91,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1702,0x200000F,0,-0.20000000298,0.800000011921,-1.60000002384,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1705,0x6200080B,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,91,91,91,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x10,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1706,0x200000F,21,1.89999997616,0.0,-0.20000000298,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,115,48,48,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1723,0xFE02C86F,-1,-1.5,0.0,1.5,0.0,4.0,-3.0,0.5,1.5,-1.0,0.0,193,193,-1,193,-1,52,0.0,4.0,8.0,0.5,1.29999995232,0.0,2.0,-1,193,-1,0.0,0.0,0.0,-1,185,82,195,4,-1,4,1.0,1.0,0x1,0,0,0,0x80C41,0.0,2.0,,2.0,0.0,0.0,-0.5,0.0,0.0,5.0,10.0,50.0,
1773,0x200E00B,-1,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.600000023842,1.0,1.5,4.0,-1,-1,-1,-1,-1,-1,0.0,7.0,19.2900009155,0.600000023842,1.20000004768,1.5,4.0,-1,-1,-1,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1774,0x200E00B,-1,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.600000023842,1.0,1.5,4.0,-1,-1,-1,-1,-1,-1,0.0,7.0,19.2900009155,0.600000023842,1.20000004768,1.5,4.0,-1,-1,-1,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1782,0x6204880B,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,1.0,0.0,4.0,37,38,-1,91,128,123,0.0,7.0,19.2900009155,0.0,1.0,0.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,94,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1784,0x200800A,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,91,91,91,91,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1802,0x200800B,21,0.0,0.0,0.0,0.0,22.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,91,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1803,0x4200080B,14,0.0,0.0,0.0,0.0,22.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1805,0x4210882F,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,91,91,91,91,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x0,13837,13835,0,0x1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1806,0x10000F,1,-1.89999997616,0.0,-1.29999995232,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,225,225,131,132,131,132,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1807,0x4210080F,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,91,74,-1,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1808,0x200000B,13,0.0,0.0,-1.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,103,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1809,0x62008A0B,13,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,2.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1811,0x424E884B,1,-2.0,0.0,-0.40000000596,0.0,7.0,19.2900009155,0.699999988079,1.29999995232,1.0,2.0,37,132,-1,132,-1,68,0.0,10.0,19.2900009155,0.300000011921,2.0,1.0,4.0,37,38,121,0.523599028587,0.0,0.0,-1,228,32,83,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1813,0x200800B,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,1.0,0.0,4.0,37,38,-1,91,128,123,0.0,7.0,19.2900009155,0.0,1.0,0.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1814,0x4200080B,9,-1.0,-0.20000000298,0.600000023842,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,132,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,34,-1,-1,94,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1865,0xDE4EE44F,9,-0.34999999404,0.0,0.10000000149,0.0,7.0,19.2900009155,0.699999988079,1.29999995232,1.0,2.0,37,38,-1,91,-1,68,0.0,10.0,19.2900009155,0.300000011921,2.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,54,32,195,-1,-1,4,1.0,0.34999999404,0x1,0,0,0,0x2180001,0.20000000298,1.0,,0.0,0.0,0.0,-2.0,5.0,0.0,0.0,0.0,0.0,
1866,0x63100A06,1,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x18000000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1869,0x63100A06,1,0.0,0.0,-1.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x18000000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1871,0x6204880B,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,1.0,0.0,4.0,37,38,-1,91,128,123,0.0,7.0,19.2900009155,0.0,1.0,0.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,94,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1873,0x42000A06,13,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1874,0x210060B,2,0.0,0.0,1.25,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,120,128,-1,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1876,0x63100807,13,-2.5,0.0,1.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,104,128,195,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1881,0x4A40000F,13,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,3.0,0.0,0x1,0,0,0,0x4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1902,0x210800B,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,91,91,91,91,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1906,0x6300880B,13,0.0,0.0,-0.10000000149,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,97,97,91,91,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1908,0x200000D,1,-1.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,-1,-1,-1,102,131,132,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,34,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1923,0x201000F,10,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1926,0x63108A0B,9,0.0,0.0,0.600000023842,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,132,-1,-1,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,
1927,0x62100A0E,13,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,128,123,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,34,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,1,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1942,0x8200000B,14,0.0,0.0,0.0,0.0,7.0,19.2900009155,1.5,1.5,1.0,4.0,37,38,-1,500,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x100030,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1963,0x200080B,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,91,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1964,0x184E808A,14,0.0,-0.75,-5.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,32,17,5,0.0,30.0,30.0,0.0,0.0,0.0,0.0,17,32,10,0.0,0.0,-0.0872659981251,-1,455,457,456,-1,-1,-1,0.5,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1965,0x9,5,-0.15000000596,0.0,-0.0500000007451,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1966,0x4210880B,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,1.0,0.0,4.0,37,38,-1,91,128,123,0.0,7.0,19.2900009155,0.0,1.0,0.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1986,0x6210080F,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,91,74,-1,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1987,0x184E800A,5,1.25,0.0,-2.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,132,17,5,0.0,100.0,19.2900009155,0.0,0.0,0.0,1.0,17,32,10,0.0,0.0,0.0,-1,245,411,280,7,7,7,0.889999985695,0.550000011921,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2021,0x6710880B,13,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,91,128,123,0.0,14.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,1,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023,0x4710C40B,15,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,-1,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x80001,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024,0x4710C40B,16,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,-1,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x80001,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2029,0x6610080F,13,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,484,128,123,0.0,14.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,1,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2041,0x62108A0B,9,0.0,0.0,0.600000023842,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,132,-1,-1,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2042,0x42010817,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,91,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2043,0x0,1,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x0,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2061,0x6210880F,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,91,91,91,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,135,0,0,0,0,0,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2062,0x62100807,1,-1.0,0.0,0.25,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,91,91,91,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,135,0,0,0,0,0,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2063,0x62008A0B,9,0.0,0.0,0.600000023842,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,132,-1,-1,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2064,0x1,10,-0.20000000298,0.0,-0.20000000298,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,-1,102,128,123,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,3.14159297943,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2065,0x800B,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,2.0,5.0,7.0,37,38,91,91,-1,-1,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,469,470,471,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2067,0xC00F,5,-0.800000011921,0.0,-0.10000000149,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,103,-1,128,103,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2069,0x200400B,21,0.0,0.0,0.0,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,91,91,27,27,0.0,7.0,19.2900009155,0.0,0.0,1.0,4.0,37,38,39,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0x1,0,0,0,0x0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
