long,long,str,long,float,long,long,float,float,float,None,long,long,long,float,float,float,float,float,float,float,float,float,float,float,float,float,float,
2477,1,"Creature\QuestObjects\Creature_PowerCrystal.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2246,0.444400012493,0.444400012493,0.0,-0.686639010906,-0.722746014595,0.0867479965091,0.634922027588,0.626118004322,1.20810294151,1.0,1.0,0.0,0.0,0.0,
2478,0,"Creature\Dragon\Dragon.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,191,0.611100018024,2.03099989891,8.13902759552,-20.1461219788,-9.71093845367,-0.69438201189,9.73264408112,9.76740264893,13.7582960129,1.0,1.0,0.0,0.0,0.0,
2479,0,"Creature\NetherDrake\NetherDrakeOutland.mdx",2,1.0,4,5,18.0,12.0,1.0,,0,0,2329,0.611100018024,2.03099989891,0.0,-7.2723608017,-2.9697470665,-0.366901010275,3.13931894302,2.54448008537,3.56715488434,0.5,1.0,0.0,0.0,0.0,
2480,0,"Creature\DragonSpawnOverlordDarkshade\DragonSpawnOverlordDarkshade.mdx",1,1.0,3,5,18.0,12.0,1.0,,0,0,2330,0.611100018024,2.03099989891,0.0,-3.25095796585,-4.56882095337,-0.0353699997067,1.95253300667,2.85478901863,3.5230820179,1.0,1.0,0.0,0.0,0.0,
2481,0,"Creature\InvisibleStalker\InvisibleStalkerNoName.mdx",1,1.0,-1,-1,18.0,12.0,1.0,,0,0,2234,0.611100018024,2.03099989891,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,
2482,0,"Creature\MountainGiantCrystal\MountainGiantCrystal.mdx",3,1.0,3,4,18.0,12.0,1.0,,0,0,2331,0.611100018024,2.03099989891,0.0,-2.29472994804,-4.14749622345,-0.0213370006531,4.03377103806,4.0075750351,9.92645740509,1.0,1.0,0.0,0.0,0.0,
2483,0,"Creature\RIDINGTALBUK\RidingTalbuk.mdx",1,1.0,-1,3,18.0,12.0,1.0,,0,0,2332,0.611100018024,2.03099989891,2.09790897369,-1.343116045,-0.541737020016,-0.00162200001068,1.59310400486,0.523108005524,3.67000293732,1.0,1.0,0.0,0.0,0.0,
2484,0,"Creature\ridingtalbuk\RidingTalbukEpic.mdx",1,1.0,-1,3,18.0,12.0,1.0,,0,0,2333,0.611100018024,2.03099989891,2.08323407173,-1.343116045,-0.541737020016,-0.00162200001068,1.66333305836,0.523108005524,3.67000293732,1.0,1.0,0.0,0.0,0.0,
2485,0,"Creature\BloodElfMaleKid\BloodelfMaleKid.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2334,0.611100018024,2.03099989891,0.0,-0.176264002919,-0.256507992744,0.00718700001016,0.212310999632,0.254527002573,1.37194001675,1.0,1.0,0.0,0.0,0.0,
2486,0,"Creature\BloodElfFemaleKid\BloodelfFemaleKid.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2335,0.611100018024,2.03099989891,0.0,-0.212689995766,-0.208796992898,-0.00119400001131,0.0896240025759,0.201048001647,1.22169494629,1.0,1.0,0.0,0.0,0.0,
2488,0,"Creature\MountainGiantCrystal\MountainGiantCrystal_Boss.mdx",3,1.0,3,1,180.0,120.0,10.0,,0,0,2336,0.611100018024,2.03099989891,0.0,-2.98827791214,-4.14749622345,-0.0213370006531,4.03377103806,4.0075750351,11.3030357361,1.0,1.0,0.0,0.0,0.0,
2489,0,"Creature\Dragon\Dragon.mdx",0,1.0,-1,5,0.0,0.0,0.0,,0,0,191,0.611100018024,2.03099989891,8.13902759552,-20.1461219788,-9.71093845367,-0.69438201189,9.73264408112,9.76740264893,13.7582960129,1.0,1.0,0.0,0.0,0.0,
2490,1,"Creature\netherray\NetherRay.mdx",2,1.0,1,-1,0.0,0.0,0.0,,0,0,2337,0.611100018024,2.03099989891,0.0,-4.66890907288,-2.10586690903,-0.0964590013027,1.89088702202,2.08447694778,4.24454402924,1.0,1.0,0.0,0.0,0.0,
2491,0,"Creature\CleftHoove\CleftHoove.mdx",2,1.0,1,6,18.0,12.0,1.0,,0,0,2338,0.611100018024,2.03099989891,0.0,-7.1154999733,-2.3669629097,-0.14448300004,3.46586489677,2.23816299438,4.89306592941,1.0,1.0,0.0,0.0,0.0,
2499,0,"Creature\Tiger\TigerGem.mdx",1,1.0,1,7,18.0,12.0,1.0,,0,0,2346,0.611100018024,2.03099989891,1.24137198925,-2.42836689949,-0.658701002598,-0.00620299996808,0.908415973186,0.533702015877,1.26810204983,1.0,1.0,0.0,0.0,0.0,
2500,1,"Creature\RidingWyvern_Armored\RidingWyvern_Armored.mdx",2,1.0,1,-1,0.0,0.0,0.0,,0,0,2347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
2501,1,"Creature\RidingWyvern\RidingWyvern.mdx",2,1.0,1,-1,0.0,0.0,0.0,,0,0,2348,0.611100018024,2.03099989891,1.19389104843,-4.44772100449,-1.54908704758,-0.224931001663,1.68783700466,0.954882979393,2.01984810829,1.0,1.0,0.0,0.0,0.0,
2502,0,"Creature\Moarg\Moarg6.mdx",0,1.0,2,1,12.0,18.0,1.0,,0,0,2349,0.611100018024,2.03099989891,0.0,-1.40343403816,-2.0344851017,-0.0401600003242,1.90090405941,2.12834000587,4.45679807663,1.0,1.0,0.0,0.0,0.0,
2503,0,"Creature\Ogre02\Ogre02.mdx",2,1.0,1,4,18.0,12.0,1.0,,0,0,2351,0.611100018024,2.03099989891,0.0,-0.632381975651,-1.11398005486,-0.0127210002393,0.513096988201,1.10889196396,2.87605905533,1.0,1.0,0.0,0.0,0.0,
2504,0,"Creature\OgreMage02\OgreMage02.mdx",2,1.0,1,4,18.0,12.0,1.0,,0,0,2352,0.611100018024,2.03099989891,0.0,-0.571246981621,-1.07630801201,-0.0127210002393,0.513096988201,1.06955599785,2.88110208511,1.0,1.0,0.0,0.0,0.0,
2505,0,"Creature\Kargath\Kargath.mdx",1,1.0,-1,-1,18.0,12.0,1.0,,0,0,2353,0.611100018024,2.03099989891,0.0,-0.725226998329,-0.937222003937,-0.000199000001885,1.05582094193,0.946569979191,2.66721892357,1.0,1.0,0.0,0.0,0.0,
2506,2,"Creature\FelReaver\FelReaver.mdx",2,1.0,3,1,18.0,12.0,1.0,,0,0,2159,0.611100018024,2.03099989891,0.0,-8.98040771484,-7.70656013489,-0.0185090005398,4.62451505661,7.70543909073,21.4151859283,1.0,1.0,0.0,0.0,0.0,
2507,0,"Creature\NetherDrake\NetherDrake.mdx",1,1.0,-1,-1,0.0,0.0,0.0,,0,0,2147,0.611100018024,2.03099989891,2.79775309563,-7.76913499832,-2.98296403885,-0.402444005013,3.35234189034,2.49078392982,3.70808601379,1.0,1.0,0.0,0.0,0.0,
2508,0,"Creature\Gryphon\Gryphon_Ghost.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2230,0.611100018024,2.03099989891,1.56762003899,-2.54101490974,-4.04135894775,-0.647368013859,2.51473093033,4.03025722504,6.21568107605,1.0,1.0,0.0,0.0,0.0,
2509,0,"Creature\Gryphon\Gryphon_Ghost.mdx",0,1.0,3,4,18.0,12.0,1.0,,0,0,2230,0.611100018024,2.03099989891,1.56762003899,-2.54101490974,-4.04135894775,-0.647368013859,2.51473093033,4.03025722504,6.21568107605,1.0,1.0,0.0,0.0,0.0,
2510,0,"Creature\DRAGON\Taerar.mdx",3,1.0,1,5,30.0,20.0,3.0,,0,0,2092,0.611100018024,2.03099989891,8.13902759552,-20.1461219788,-9.71093845367,-0.69438201189,9.81606483459,9.76740264893,13.7582960129,0.5,3.0,0.0,0.0,0.0,
2511,3,"Creature\sandvortex\SandVortex.mdx",1,1.0,-1,-1,0.0,0.0,0.0,,0,0,2357,0.611100018024,2.03099989891,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,
2512,0,"Creature\InvisibleMan\InvisibleMan.mdx",0,1.0,-1,-1,18.0,12.0,1.0,,0,0,2101,0.611100018024,2.03099989891,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,
2513,0,"Creature\InvisibleStalker\InvisibleStalkerNoName.mdx",0,1.0,-1,-1,18.0,12.0,1.0,,0,0,2234,0.611100018024,2.03099989891,0.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,
2514,0,"Creature\RockFlayer\RockFlayerElite.mdx",1,1.0,1,5,18.0,12.0,1.0,,0,0,2233,0.611100018024,2.03099989891,0.0,-1.80776500702,-1.17974805832,-0.609013020992,1.56090199947,1.8846950531,2.38162899017,1.0,1.0,0.0,0.0,0.0,
2515,0,"Creature\CrawlerElite\CrawlerElite.mdx",1,1.0,2,-1,0.0,0.0,1.0,,0,0,2359,0.611100018024,2.03099989891,0.0,-1.52212703228,-1.06747496128,-0.0074359998107,0.967814028263,1.07728803158,3.12440896034,1.0,1.0,0.0,0.0,0.0,
2516,0,"Creature\NetherDrake\NetherDrakeElite.mdx",2,1.0,3,5,32.0,24.0,1.0,,0,0,2300,0.611100018024,2.03099989891,2.9308860302,-7.76913499832,-2.98296308517,-0.402444005013,3.67637300491,2.76456594467,3.89982199669,0.40000000596,1.60000002384,0.0,0.0,0.0,
2517,1,"Creature\CrateCreature\CrateCreature.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2360,0.766600012779,0.444400012493,0.0,-0.382476001978,-0.407537996769,0.0024600001052,0.38491499424,0.412696003914,0.506164014339,1.0,1.0,0.0,0.0,0.0,
2518,0,"Creature\Egg\EggCreature.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,1308,0.611100018024,2.03099989891,0.0,-0.497435003519,-0.522458970547,0.00344099989161,0.538978993893,0.495050013065,1.42190802097,1.0,1.0,0.0,0.0,0.0,
2519,0,"Creature\DragonDarkshade\DragonDarkShade.mdx",3,1.0,3,5,30.0,20.0,3.0,,2,12,191,0.611100018024,2.03099989891,8.13902759552,-20.1461219788,-9.71093845367,-0.69438201189,9.73264408112,9.76740264893,13.7582960129,1.0,1.0,0.0,0.0,0.0,
2520,9,"Creature\DragonWhelpDarkshade\DragonWhelpdarkshade.mdx",0,1.0,3,-1,18.0,12.0,1.0,,0,0,2203,0.611100018024,2.03099989891,0.0,-0.752445995808,-0.94352799654,0.979083001614,0.637077987194,0.96622300148,3.19062304497,1.0,1.0,0.0,0.0,0.0,
2521,0,"Creature\DragonFootSoldierDarkshade\DragonFootSoldierDarkshade.mdx",1,1.0,3,1,18.0,12.0,1.0,,0,10,1808,0.611100018024,2.03099989891,0.0,-2.91750001907,-1.59881401062,0.00309400004335,1.90153801441,3.23065400124,4.36890411377,1.0,1.0,0.0,0.0,0.0,
2522,0,"Creature\FelBeastShadowmoon\felbeastshadowmoon.mdx",2,1.0,3,1,18.0,12.0,1.0,,0,0,2362,0.611100018024,2.03099989891,0.0,-4.19111919403,-2.34444403648,-0.0243229996413,3.61916089058,2.32942295074,4.35117578506,1.0,1.0,0.0,0.0,0.0,
2523,0,"Creature\OrcFemaleKidBrown\OrcFemaleKidBrown.mdx",0,1.0,-1,4,0.0,0.0,0.0,,0,0,2363,0.611100018024,2.03099989891,0.0,-0.211922004819,-0.217639997602,-0.00220700004138,0.126756995916,0.209875002503,1.16330397129,1.0,1.0,0.0,0.0,0.0,
2524,0,"Creature\OrcMaleKidBrown\OrcMaleKidBrown.mdx",0,1.0,-1,4,0.0,0.0,0.0,,0,0,2364,0.611100018024,2.03099989891,0.0,-0.173820003867,-0.254723012447,0.00504599977285,0.180886998773,0.256343990564,1.37558400631,1.0,1.0,0.0,0.0,0.0,
2525,0,"Creature\OrcMaleKidBrown\OrcMaleKidBrown.mdx",0,1.0,-1,4,0.0,0.0,0.0,,0,0,2364,0.611100018024,2.03099989891,0.0,-0.173820003867,-0.254723012447,0.00504599977285,0.180886998773,0.256343990564,1.37558400631,1.0,1.0,0.0,0.0,0.0,
2526,0,"Creature\OrcFemaleKidBrown\OrcFemaleKidBrown.mdx",0,1.0,-1,4,0.0,0.0,0.0,,0,0,2363,0.611100018024,2.03099989891,0.0,-0.211922004819,-0.217639997602,-0.00220700004138,0.126756995916,0.209875002503,1.16330397129,1.0,1.0,0.0,0.0,0.0,
2527,0,"Creature\Dragon\Taerar_q.mdx",4,1.0,4,5,30.0,20.0,3.0,,0,0,2092,0.611100018024,2.03099989891,8.13902759552,-20.1461219788,-9.71093845367,-0.69438201189,9.81606483459,9.76740264893,13.7582960129,1.0,1.0,0.0,0.0,0.0,
2528,0,"Creature\BoneWorm\Boneworm.mdx",2,1.0,-1,4,18.0,12.0,1.0,,0,0,2365,0.611100018024,2.03099989891,0.0,-1.3059040308,-1.69393396378,-1.12284696102,1.05536305904,1.59430301189,4.27296209335,0.129999995232,1.0,0.0,0.0,0.0,
2529,0,"Creature\Miev\Miev.mdx",0,1.0,1,4,0.0,0.0,0.0,,0,0,2384,0.611100018024,2.03099989891,1.25789105892,-0.762435019016,-0.843533992767,-0.276131987572,0.479932010174,0.737128973007,1.9655610323,1.0,1.0,0.0,0.0,0.0,
2530,0,"Creature\FELREAVER\FelReaver.mdx",3,1.0,-1,-1,18.0,12.0,1.0,,2,12,2159,0.611100018024,2.03099989891,0.0,-8.98040771484,-7.70656013489,-0.0185090005398,4.62451505661,7.70543909073,21.4151859283,1.0,1.0,0.0,0.0,0.0,
2531,0,"Creature\Akama\Akama.mdx",1,1.0,-1,4,18.0,12.0,1.0,,0,0,2385,0.611100018024,2.03099989891,0.0,-1.07132804394,-0.809881985188,-0.00382300000638,0.595130980015,0.803092002869,2.22905802727,1.0,1.0,0.0,0.0,0.0,
2532,0,"Creature\NetherDrakonid\NetherDrakonid.mdx",2,1.0,4,5,0.0,0.0,0.0,,0,0,2386,0.611100018024,2.03099989891,0.0,-2.91750001907,-1.59881401062,0.00309400004335,1.90153801441,3.23065400124,4.35349178314,1.0,1.0,0.0,0.0,0.0,
2533,0,"Creature\NetherDrakonidBoss\NetherDrakonidBoss.mdx",2,1.0,3,5,0.0,0.0,0.0,,1,10,2387,0.611100018024,2.03099989891,0.0,-2.91750001907,-1.72860705853,0.00309400004335,2.03032708168,3.23065400124,4.78963804245,1.0,1.0,0.0,0.0,0.0,
2534,0,"Creature\Voidlord\VoidLord.mdx",3,1.0,-1,-1,18.0,12.0,1.0,,0,0,2388,0.611100018024,2.03099989891,0.0,-1.16552495956,-1.38868498802,0.0814210027456,1.0151040554,1.41070604324,3.66544008255,1.0,1.0,0.0,0.0,0.0,
2535,0,"Creature\LadyVashj\LadyVashj.mdx",1,1.0,3,-1,18.0,12.0,1.0,,0,0,2389,0.611100018024,2.03099989891,0.0,-1.80627298355,-1.11058998108,-0.020101999864,0.646371006966,1.06507194042,2.35275506973,1.0,1.0,0.0,0.0,0.0,
2536,0,"Creature\WaterBubbleCreature\WaterBubbleCreature.mdx",0,1.0,-1,-1,18.0,12.0,1.0,,0,0,2390,0.611100018024,2.03099989891,0.0,-1.94444394112,-1.94444394112,0.198140993714,1.94444394112,1.94444394112,4.08702993393,1.0,1.0,0.0,0.0,0.0,
2537,0,"Creature\CRATECREATURE\CrateCreatureBasic.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2391,0.766600012779,0.444400012493,0.0,-0.382476001978,-0.407537996769,0.0024600001052,0.38491499424,0.412696003914,0.506164014339,1.0,1.0,0.0,0.0,0.0,
2538,0,"Creature\Diemetradon\Diemetradon.mdx",2,1.0,3,7,18.0,12.0,1.0,,0,0,1068,0.694400012493,2.08299994469,0.0,-6.50550794601,-3.43170189857,-0.400213003159,3.3654050827,3.50670409203,4.12705421448,1.0,1.0,0.0,0.0,0.0,
2539,0,"Creature\FelBeastShadowmoon\felbeastshadowmoon.mdx",2,1.0,3,1,18.0,12.0,1.0,,0,0,2362,0.611100018024,2.03099989891,0.0,-4.19111919403,-2.34444403648,-0.0243229996413,3.61916089058,2.32942295074,4.35117578506,1.0,1.0,0.0,0.0,0.0,
2540,0,"Creature\StormCrowDruid\StormCrowDruid.mdx",1,1.0,3,5,18.0,12.0,1.0,,0,0,2392,0.611100018024,2.03099989891,0.0,-1.70490002632,-3.40194988251,0.470901012421,2.25263094902,3.43544197083,4.46283388138,1.0,1.0,0.0,0.0,0.0,
2541,0,"Creature\StormCrowDruid\StormCrowDruid.mdx",1,1.0,3,5,18.0,12.0,1.0,,0,0,390,0.611100018024,2.03099989891,0.0,-1.70490002632,-3.40194988251,0.470901012421,2.25263094902,3.43544197083,4.46283388138,1.0,1.0,0.0,0.0,0.0,
2542,0,"Creature\EtherialRobe\EtherialRobe.mdx",1,1.0,-1,1,18.0,12.0,1.0,,0,0,2393,0.611100018024,2.03099989891,0.0,-0.895327985287,-0.838310003281,-0.104185000062,0.401053994894,0.904798984528,2.58055305481,1.0,1.0,0.0,0.0,0.0,
2543,0,"Creature\Rexxar\Rexxar.mdx",1,1.0,-1,1,18.0,12.0,1.0,,0,0,2394,0.611100018024,2.03099989891,0.0,-0.639194011688,-0.889505982399,-0.000199000001885,0.60755199194,0.764931023121,2.2321870327,1.0,1.0,0.0,0.0,0.0,
2544,0,"Creature\Dragon\Taerar.mdx",2,1.0,-1,5,0.0,0.0,0.0,,0,0,2092,0.611100018024,2.03099989891,8.13902759552,-20.1461219788,-9.71093845367,-0.69438201189,9.81606483459,9.76740264893,13.7582960129,1.0,1.0,0.0,0.0,0.0,
2546,0,"Creature\FROSTWURM\FrostWurm_NoFrost.mdx",4,1.0,-1,5,0.0,0.0,0.0,,0,0,2129,0.611100018024,2.03099989891,0.0,-18.7611751556,-10.5198869705,-0.412550002337,10.0506267548,10.5898456573,13.752702713,1.0,1.0,0.0,0.0,0.0,
2548,0,"Creature\Illidan\Illidan.mdx",2,1.0,1,6,18.0,12.0,1.0,,0,0,2397,0.611100018024,2.03099989891,0.0,-5.47340679169,-4.26162576675,-0.0180750004947,1.21746599674,5.66017580032,7.03380918503,1.0,1.0,0.0,0.0,0.0,
2549,3,"Creature\WellofSouls\WellofSouls.mdx",3,1.0,-1,-1,0.0,0.0,0.0,,0,0,2398,0.611100018024,2.03099989891,0.0,-25.5669689178,-37.3119239807,-1.79126703739,11.1303739548,37.6068916321,38.0978622437,1.0,1.0,0.0,0.0,0.0,
2550,0,"Creature\netherray\NetherRay.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2337,0.611100018024,2.03099989891,0.0,-4.66890907288,-2.10586690903,-0.0964590013027,1.89088702202,2.08447694778,4.24454402924,0.5,1.0,0.0,0.0,0.0,
2551,0,"Creature\RidingNetherRay\RidingNetherRay.mdx",0,1.0,-1,-1,18.0,12.0,1.0,,0,0,2399,0.611100018024,2.03099989891,2.57689595222,-4.52953195572,-2.47028493881,-0.327986985445,2.03926301003,2.337444067,4.6885099411,1.0,1.0,0.0,0.0,0.0,
2552,1,"Creature\RidingNetherRay\RidingNetherRay.mdx",1,1.0,1,-1,18.0,12.0,1.0,,0,0,2399,0.611100018024,2.03099989891,2.57689595222,-4.52953195572,-2.47028493881,-0.327986985445,2.03926301003,2.337444067,4.6885099411,1.0,1.0,0.0,0.0,0.0,
2553,0,"Creature\BasiliskOutland\Basilisk_Outland.mdx",2,1.0,-1,-1,18.0,12.0,1.0,,0,0,2172,0.694400012493,2.08299994469,0.0,-6.11823987961,-3.00924301147,-0.205840006471,2.65626001358,3.08228111267,2.50479793549,1.0,1.0,0.0,0.0,0.0,
2554,0,"Creature\RockFlayer\RockFlayerCrystal.mdx",2,1.0,-1,-1,18.0,12.0,1.0,,0,0,2400,0.611100018024,2.03099989891,0.0,-1.80776500702,-1.17974805832,-0.609013020992,1.56090199947,1.8846950531,2.48305606842,1.0,1.0,0.0,0.0,0.0,
2555,0,"Creature\NagaLordMale\NagaLordMale.mdx",2,1.0,2,-1,18.0,12.0,1.0,,0,0,2401,0.611100018024,2.03099989891,0.0,-1.70770096779,-1.0325729847,-0.144804999232,0.784632980824,0.953508019447,3.30404305458,1.0,1.0,0.0,0.0,0.0,
2556,0,"Creature\Serpent\SerpentRuby.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2402,0.611100018024,2.03099989891,0.0,-4.04094791412,-1.54771697521,-0.0293359998614,1.42651998997,1.52125799656,3.44727802277,1.0,1.0,0.0,0.0,0.0,
2557,3,"Creature\Iceberg\Iceberg.mdx",1,1.0,-1,-1,18.0,12.0,1.0,,0,0,2403,0.611100018024,2.03099989891,0.0,-0.737758994102,-1.06545495987,-0.343501001596,0.737757980824,1.17459797859,0.160768002272,1.0,1.0,0.0,0.0,0.0,
2558,0,"Creature\AbyssalIllidan\Abyssal_Illidan.mdx",2,1.0,3,4,18.0,12.0,1.0,,0,0,2421,0.611100018024,2.03099989891,0.0,-1.2973870039,-2.59769010544,0.0559430010617,0.792623996735,2.53518795967,4.20404815674,1.0,1.0,0.0,0.0,0.0,
2559,0,"Creature\EpicDruidFlightAlliance\EpicDruidFlightAlliance.mdx",1,1.0,3,5,18.0,12.0,1.0,,0,0,390,0.611100018024,2.03099989891,0.0,-1.93287396431,-3.48085093498,0.444903999567,2.227891922,3.51479291916,4.49045801163,1.0,1.0,0.0,0.0,0.0,
2560,0,"Creature\EpicDruidFlightHorde\EpicDruidFlightHorde.mdx",0,1.0,3,5,18.0,12.0,1.0,,0,0,2392,0.611100018024,2.03099989891,0.0,-1.95429396629,-3.48042106628,0.341441005468,2.21058106422,3.51440191269,4.48285913467,1.0,1.0,0.0,0.0,0.0,
2561,0,"Creature\HaremMatron\HaremMatron.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2422,0.611100018024,2.03099989891,0.0,-0.785364985466,-2.59132194519,-0.0219490006566,1.75381195545,2.70104193687,5.05923986435,0.00999999977648,1.0,0.0,0.0,0.0,
2562,0,"Creature\FelOrcWarlord\FelOrcWarlord.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2423,0.611100018024,2.03099989891,0.0,-0.725226998329,-0.969810009003,-0.000199000001885,0.748649001122,0.970588982105,2.59996795654,0.10000000149,1.0,0.0,0.0,0.0,
2563,0,"Creature\DragonFootSoldier\DragonFootSoldier.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,1808,0.611100018024,2.03099989891,0.0,-2.91750001907,-1.59881401062,0.00309400004335,1.90153801441,3.23065400124,4.36890411377,0.10000000149,1.0,0.0,0.0,0.0,
2564,0,"Creature\NagaLordMale\NagaLordMale.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2401,0.611100018024,2.03099989891,0.0,-1.70770096779,-1.0325729847,-0.144804999232,0.784632980824,0.953508019447,3.30404305458,0.10000000149,1.0,0.0,0.0,0.0,
2565,0,"Creature\HaremMatron\HaremMatron.mdx",2,1.0,1,1,18.0,12.0,1.0,,0,0,2424,0.611100018024,2.03099989891,0.0,-0.785364985466,-2.59132194519,-0.0219490006566,1.75381195545,2.70104193687,5.05923986435,1.0,1.0,0.0,0.0,0.0,
2566,0,"Creature\FelOrcWarlord\FelOrcWarlord.mdx",2,1.0,1,1,18.0,12.0,1.0,,0,0,2425,0.611100018024,2.03099989891,0.0,-0.725226998329,-0.969810009003,-0.000199000001885,0.748649001122,0.970588982105,2.59996795654,1.0,1.0,0.0,0.0,0.0,
2567,0,"Creature\TeronGorefiend\TeronGorefiend.mdx",1,1.0,3,-1,0.0,0.0,0.0,,0,0,2426,0.611100018024,2.03099989891,1.03618299961,-0.726933002472,-0.556289970875,-0.00195800000802,0.319045990705,0.570472002029,2.17530989647,0.10000000149,1.0,0.0,0.0,0.0,
2568,0,"Creature\TeronGorefiend_Mounted\TeronGorefiend_Mounted.mdx",1,1.0,3,-1,0.0,0.0,0.0,,0,0,2427,0.611100018024,2.03099989891,0.973869979382,-1.88851201534,-0.934682011604,-0.00279500009492,1.9566539526,0.935913026333,3.44446206093,0.10000000149,1.0,0.0,0.0,0.0,
2569,0,"Creature\QUESTOBJECTS\Creature_BurningAsh.mdx",1,1.0,2,-1,18.0,12.0,1.0,,0,0,2428,0.611100018024,2.03099989891,0.0,-0.976472020149,-1.01335394382,-0.0904539972544,0.982795000076,1.00333595276,1.45789599419,1.0,1.0,0.0,0.0,0.0,
2570,0,"Creature\Illidan\IllidanDark.mdx",2,1.0,1,6,18.0,12.0,1.0,,0,0,2443,0.611100018024,2.03099989891,0.0,-5.47340917587,-4.26162290573,-0.0180750004947,1.21746599674,5.66017389297,7.03380298615,1.0,1.0,0.0,0.0,0.0,
2571,0,"Creature\AbyssalIllidan\Abyssal_Illidan.mdx",0,1.0,-1,-1,0.0,0.0,0.0,,0,0,2421,0.611100018024,2.03099989891,0.0,-1.2973870039,-2.59769010544,0.0559430010617,0.792623996735,2.53518795967,4.20404815674,1.0,1.0,0.0,0.0,0.0,
2572,3,"Creature\FelCannon\FelCannon_02.mdx",1,1.0,3,-1,18.0,12.0,1.0,,0,0,2444,0.611100018024,2.03099989891,0.0,-3.69616603851,-2.61329197884,-0.972196996212,3.45166993141,2.60198807716,6.56709909439,1.0,1.0,0.0,0.0,0.0,
2573,0,"Creature\Gorilla\gorillapet.mdx",0,1.0,1,4,18.0,12.0,1.0,,0,0,2445,0.611100018024,2.03099989891,0.0,-1.51203799248,-1.22419404984,-0.0802730023861,1.19243395329,1.24258697033,2.47080397606,1.0,1.0,0.0,0.0,0.0,
2574,0,"Creature\Gorilla\gorillapet.mdx",0,1.0,1,4,18.0,12.0,1.0,,0,0,2446,0.611100018024,2.03099989891,0.0,-1.51203799248,-1.22419404984,-0.0802730023861,1.19243395329,1.24258697033,2.47080397606,1.0,1.0,0.0,0.0,0.0,
2575,1,"Creature\BabyBeholder\BabyBeholder.mdx",0,1.0,1,-1,18.0,12.0,1.0,,0,0,2447,0.611100018024,2.03099989891,0.0,-2.40976595879,-2.72209405899,2.23054790497,2.88756608963,2.59657502174,9.14993953705,1.0,1.0,0.0,0.0,0.0,
2576,0,"Creature\BabyHawkstrider\Babyhawkstrider.mdx",0,1.0,1,5,18.0,12.0,1.0,,0,0,2448,0.611100018024,2.03099989891,3.4488260746,-2.72423100471,-1.71145403385,-0.00766800018027,2.49177193642,1.67403495312,4.12697696686,1.0,1.0,0.0,0.0,0.0,
2577,0,"Creature\BabyElekk\BabyElekk.mdx",1,1.0,1,6,27.0,18.0,1.0,,0,0,2450,0.611100018024,2.03099989891,2.93086099625,-1.87245500088,-1.7987960577,-0.39058598876,2.71890902519,1.65948998928,3.82433009148,2.29999995232,1.70000004768,0.0,0.0,0.0,
2578,0,"Creature\RavenGod\RavenGod.mdx",1,1.0,2,5,24.0,18.0,1.0,,0,0,2451,0.611100018024,2.03099989891,2.72306704521,-4.65140914917,-1.7656840086,-0.0839900001884,2.10058498383,2.43753790855,3.37259888649,1.0,1.0,0.0,0.0,0.0,
2579,3,"Creature\Zombie\ZombieSword.mdx",1,1.0,3,-1,18.0,12.0,1.0,,0,0,392,0.694400012493,2.08299994469,0.0,-0.522409975529,-0.470687001944,-0.00300400005654,0.435288012028,0.423637002707,1.87104105949,1.0,1.0,0.0,0.0,0.0,
2580,0,"Creature\FelOrcDire\FelOrcDire.mdx",2,1.0,-1,1,18.0,12.0,1.0,,0,0,2452,0.611100018024,2.03099989891,1.50495302677,-0.962087988853,-2.23079705238,0.00773400021717,1.78442203999,2.02555608749,3.22879290581,0.10000000149,1.0,0.0,0.0,0.0,
2581,1,"Creature\WellofSouls\WellofSoulsGrief.mdx",2,1.0,3,4,18.0,12.0,1.0,,0,0,2453,0.611100018024,2.03099989891,0.0,-7.24011707306,-6.41681098938,0.374186009169,6.71233892441,6.42037820816,16.1158103943,1.0,1.0,0.0,0.0,0.0,
